Frame,Start Time (s),End Time (s),STE,Volume,ZCR,Silent Ratio,F0,Voiced Ratio
136,2.700,2.720,0.0013633708,0.03692385,0.06136363744735718,1,334.09090909090907,0
137,2.720,2.740,0.0019633132,0.044309292,0.06363636255264282,1,339.2307692307692,0
138,2.740,2.760,0.0020425804,0.045194916,0.04772727191448212,1,85.46511627906976,0
139,2.760,2.780,0.0013405288,0.036613233,0.034090910106897354,1,350.0,0
140,2.780,2.800,0.00028685175,0.016936699,0.029545454308390617,1,334.09090909090907,0
141,2.800,2.820,4.103816e-05,0.0064061033,0.10681818425655365,1,70.0,0
142,2.820,2.840,1.05914205e-05,0.0032544462,0.12727272510528564,1,69.77848101265823,0
143,2.840,2.860,1.3084453e-05,0.0036172438,0.034090910106897354,1,69.12225705329153,0
144,2.860,2.880,7.764144e-05,0.0088114375,0.006818181835114956,1,69.12225705329153,0
145,2.880,2.900,0.00047646085,0.021827983,0.0,0,551.25,0
146,2.900,2.920,0.000217587,0.014750831,0.006818181835114956,1,551.25,0
147,2.920,2.940,0.00010590543,0.010291036,0.011363636702299118,1,69.12225705329153,0
148,2.940,2.960,0.00013212096,0.011494388,0.0,0,551.25,0
149,2.960,2.980,0.00021228337,0.0145699475,0.0,0,551.25,0
150,2.980,3.000,4.731537e-06,0.0021752096,0.022727273404598236,1,69.12225705329153,0
151,3.000,3.020,4.4613626e-06,0.0021121937,0.072727270424366,1,432.3529411764706,0
152,3.020,3.040,3.0145146e-05,0.0054904595,0.027272727340459824,1,69.12225705329153,0
153,3.040,3.060,6.489892e-05,0.008055987,0.00909090880304575,1,70.0,0
154,3.060,3.080,1.9064644e-05,0.004366308,0.07045454531908035,1,69.12225705329153,0
155,3.080,3.100,7.84684e-06,0.002801221,0.10227272659540176,1,69.12225705329153,0
156,3.100,3.120,7.13686e-06,0.0026714902,0.05000000074505806,1,69.12225705329153,0
157,3.120,3.140,1.6846017e-05,0.00410439,0.02500000037252903,1,69.12225705329153,0
158,3.140,3.160,1.0646049e-05,0.0032628283,0.034090910106897354,1,69.12225705329153,0
159,3.160,3.180,2.6109133e-06,0.0016158321,0.15000000596046448,1,88.2,0
160,3.180,3.200,1.5619617e-05,0.003952166,0.015909090638160706,1,501.1363636363636,0
161,3.200,3.220,7.278024e-06,0.0026977812,0.11136363446712494,1,69.12225705329153,0
162,3.220,3.240,2.6296339e-05,0.0051279957,0.0022727272007614374,1,551.25,0
163,3.240,3.260,1.2192837e-05,0.0034918243,0.04545454680919647,1,69.12225705329153,0
164,3.260,3.280,9.003163e-06,0.0030005272,0.05454545468091965,1,69.12225705329153,0
